Source,Target,TE_Discrete,TE_kNN,Bias_kNN,TE_kNN_Corrected
VLO,CHK,-2.5486430789692722,1.8367519619474157,1.5056623491083128,0.331089612839103
VLO,CNX,-2.1540526422898174,1.4844544149001548,1.5056623491083128,-0.02120793420815792
VLO,CRK,-2.58024160664632,1.724708823296172,1.5056623491083128,0.21904647418785927
VLO,SM,-2.3363960163217894,1.4911885787856471,1.5056623491083128,-0.014473770322665613
VLO,RRC,-2.332828472970652,1.5631989033775338,1.5056623491083128,0.057536554269220996
VLO,GPOR,-2.5037904261440076,1.7622417924074316,1.5056623491083128,0.25657944329911886
VLO,CPE,-2.3639821594861927,1.6542880013160006,1.5056623491083128,0.14862565220768786
VLO,SBOW,-2.512306448054198,1.656789253343464,1.5056623491083128,0.1511269042351513
VLO,REI,-2.3570463121749023,1.6383518482302164,1.5056623491083128,0.13268949912190364
VLO,TPL,-2.3164733557129296,1.7256589027787967,1.5056623491083128,0.21999655367048399
VLO,OVV,-2.3749842217704344,1.6851268014113354,1.5056623491083128,0.17946445230302266
VLO,WES,-2.168206175307381,1.395788828408326,1.5056623491083128,-0.10987352069998679
VLO,PAA,-2.2940940971010924,1.5018070152454146,1.5056623491083128,-0.003855333862898158
VLO,HESM,-2.0042223888452946,1.5411229079236928,1.5056623491083128,0.03546055881538002
VLO,ENLC,-2.170692074779426,1.5436133125528726,1.5056623491083128,0.03795096344455984
VLO,ETRN,-2.1441818308404397,1.569467996600355,1.5056623491083128,0.06380564749204232
VLO,AM,-2.3385649519491354,1.411160513332355,1.5056623491083128,-0.09450183577595772
WMB,BKR,-2.401948801432572,1.8589024013817668,1.506262305619302,0.3526400957624647
WMB,OXY,-2.0531637704262184,1.736437330819094,1.506262305619302,0.23017502519979183
WMB,HES,-2.41616432604735,1.903655264595613,1.506262305619302,0.397392958976311
WMB,HAL,-2.429324738581107,1.9062586040626899,1.506262305619302,0.3999962984433878
WMB,KMI,-2.4149942787622685,2.125397490070169,1.5061024240351462,0.6192950660350227
WMB,MRO,-2.2662034424522335,1.8919512539701189,1.5061024240351462,0.3858488299349727
WMB,PXD,-2.2104396624839797,1.794340515079282,1.5061024240351462,0.2882380910441358
WMB,APA,-2.272924209727372,1.8221555993845857,1.5061024240351462,0.31605317534943955
WMB,DVN,-2.1162599390074623,1.7973459250550428,1.5061024240351462,0.2912435010198966
WMB,FANG,-2.352246886897163,1.727000213208829,1.5061024240351462,0.22089778917368275
WMB,FTI,-2.357036004243265,1.7776486033989851,1.5061024240351462,0.27154617936383896
WMB,NOV,-2.3033302336494264,1.7813755987956943,1.5061024240351462,0.27527317476054813
WMB,MUR,-2.2606502443351433,1.7719490793172137,1.5061024240351462,0.2658466552820675
WMB,OKE,-2.3079481215080615,1.8880939879556207,1.5061024240351462,0.3819915639204745
WMB,HP,-2.2107969440799815,1.8202914036584945,1.5061024240351462,0.31418897962334835
WMB,NBR,-2.120639885739317,1.628675795187077,1.5061024240351462,0.12257337115193079
WMB,MTDR,-2.3824283390409344,1.7308980901810669,1.5061024240351462,0.22479566614592073
WMB,RIG,-2.36895187756633,1.679418696183007,1.5061024240351462,0.17331627214786094
WMB,SWN,-2.4311173283247687,1.7817050895312292,1.5061024240351462,0.27560266549608303
WMB,AR,-2.4913889128422744,1.6745692653027302,1.5061024240351462,0.16846684126758404
WMB,CHK,-2.578824947443617,2.0271337620852603,1.5061024240351462,0.5210313380501141
WMB,CNX,-2.173843100637847,1.6581126696287065,1.5061024240351462,0.15201024559356036
WMB,CRK,-2.6073405817929975,1.903650594585804,1.5061024240351462,0.39754817055065783
WMB,SM,-2.338760737610409,1.6028841162988203,1.5061024240351462,0.09678169226367417
WMB,RRC,-2.3697441354994737,1.7125659087792915,1.5061024240351462,0.20646348474414533
WMB,GPOR,-2.524146223100404,1.888518108080335,1.5061024240351462,0.3824156840451889
WMB,CPE,-2.3852052596811855,1.7166563927585852,1.5061024240351462,0.210553968723439
WMB,SBOW,-2.51621042714698,1.8410553074071805,1.5061024240351462,0.3349528833720343
WMB,REI,-2.3414464671379065,1.752257697665821,1.5061024240351462,0.2461552736306749
WMB,TPL,-2.3104395411166525,1.7914553268448836,1.5061024240351462,0.28535290280973746
WMB,OVV,-2.3977188806230307,1.8214685099411154,1.5061024240351462,0.31536608590596926
WMB,WES,-2.1497394133250722,1.5481064418797144,1.5061024240351462,0.0420040178445682
WMB,PAA,-2.2969451261697476,1.6988843509842635,1.5061024240351462,0.19278192694911733
WMB,HESM,-1.990990364455551,1.7259076958592963,1.5061024240351462,0.2198052718241501
WMB,ENLC,-2.17814576671962,1.7366813069267841,1.5061024240351462,0.23057888289163797
WMB,ETRN,-2.1811484700584676,1.7580218315776852,1.5061024240351462,0.25191940754253905
WMB,AM,-2.336815007661871,1.7052334885625868,1.5061024240351462,0.19913106452744067
BKR,OXY,-2.075392983882143,1.6463087711924462,1.5061257562351849,0.14018301495726138
BKR,HES,-2.412311355156138,1.8006699690966839,1.5061257562351849,0.294544212861499
BKR,HAL,-2.426380705569451,2.0209565832490726,1.5061257562351849,0.5148308270138877
BKR,KMI,-2.376733425861135,1.710980817717726,1.5061257562351849,0.20485506148254107
BKR,MRO,-2.303067945394779,1.831425729889426,1.5061257562351849,0.32529997365424124
BKR,PXD,-2.218321875144596,1.6944383958836688,1.5061257562351849,0.188312639648484
BKR,APA,-2.244264308806078,1.71363746235427,1.5061257562351849,0.2075117061190852
BKR,DVN,-2.127441248141041,1.7266357549933036,1.5061257562351849,0.22050999875811872
BKR,FANG,-2.3454031773344406,1.6649451491761702,1.5061257562351849,0.15881939294098535
BKR,FTI,-2.3553457411549,1.8342961434404652,1.5061257562351849,0.32817038720528036
BKR,NOV,-2.3207918649647183,1.8399627176426019,1.5061257562351849,0.33383696140741703
BKR,MUR,-2.284014283285408,1.706880599786578,1.5061257562351849,0.20075484355139306
BKR,OKE,-2.308059726506876,1.5693030317907282,1.5061257562351849,0.06317727555554331
BKR,HP,-2.2152369168286423,1.7739940441639463,1.5061257562351849,0.2678682879287615
BKR,NBR,-2.1263229309414626,1.6096683756963515,1.5061257562351849,0.10354261946116661
BKR,MTDR,-2.3994795761612275,1.6186112379298385,1.5056620610374825,0.11294917689235606
BKR,RIG,-2.3842332412676157,1.69789244879986,1.5056620610374825,0.19223038776237744
BKR,SWN,-2.4179647099322135,1.606190961463159,1.5056620610374825,0.10052890042567664
BKR,AR,-2.485369799502565,1.4743374236941746,1.5056620610374825,-0.031324637343307815
BKR,CHK,-2.5260560929315212,1.7941312857898195,1.5056620610374825,0.28846922475233705
BKR,CNX,-2.180180855188585,1.4539268979793751,1.5056620610374825,-0.051735163058107325
BKR,CRK,-2.5710324481511266,1.6968060466041461,1.5056620610374825,0.19114398556666368
BKR,SM,-2.3251385609465847,1.5187833560539616,1.5056620610374825,0.013121295016479184
BKR,RRC,-2.3582114234520235,1.5354833359209474,1.5056620610374825,0.029821274883464977
BKR,GPOR,-2.5178152671851164,1.7652522183890105,1.5056620610374825,0.259590157351528
BKR,CPE,-2.357099927363822,1.6718338284622332,1.5056620610374825,0.1661717674247507
BKR,SBOW,-2.5178423652490975,1.6529174747192705,1.5056620610374825,0.14725541368178807
BKR,REI,-2.3286428874448073,1.6755271418418989,1.5056620610374825,0.16986508080441642
BKR,TPL,-2.3136563184748242,1.6564163905267941,1.5056620610374825,0.15075432948931167
BKR,OVV,-2.4041983052507394,1.7049947891432482,1.5056620610374825,0.19933272810576574
BKR,WES,-2.1814278098610544,1.3687107792997066,1.5056620610374825,-0.13695128173777582
BKR,PAA,-2.29834145556467,1.4997100800612548,1.5056620610374825,-0.005951980976227622
BKR,HESM,-2.0287339088931224,1.542935018249943,1.5056620610374825,0.0372729572124606
BKR,ENLC,-2.196456136653083,1.5254700281124096,1.5056620610374825,0.019807967074927157
BKR,ETRN,-2.1526724346398174,1.5954375166661106,1.5056620610374825,0.0897754556286281
BKR,AM,-2.3155906163874467,1.4175031754128853,1.5056620610374825,-0.08815888562459717
OXY,HES,-2.438268541214132,2.088017155346295,1.506533626927656,0.5814835284186393
OXY,HAL,-2.4180575623133373,2.0825845888702634,1.506533626927656,0.5760509619426075
OXY,KMI,-2.4215800324659638,1.8759041917117627,1.506533626927656,0.3693705647841068
OXY,MRO,-2.3216867345415166,2.241921644872909,1.506533626927656,0.735388017945253
OXY,PXD,-2.2087712591990476,2.0343064963342217,1.506533626927656,0.5277728694065658
OXY,APA,-2.2591435595077,2.060613472936337,1.506533626927656,0.5540798460086809
OXY,DVN,-2.1358279219747804,2.108046994381584,1.506533626927656,0.6015133674539281
OXY,FANG,-2.389736529411267,2.045174176737729,1.506533626927656,0.5386405498100733
OXY,FTI,-2.330574976277693,1.9026657210707785,1.506533626927656,0.39613209414312256
OXY,NOV,-2.328027874212612,1.9411755525517673,1.506533626927656,0.4346419256241114
OXY,MUR,-2.294310349636186,2.0478975605100773,1.506533626927656,0.5413639335824214
OXY,OKE,-2.338446718437666,1.7771917291295072,1.506533626927656,0.27065810220185127
OXY,HP,-2.209688060021717,1.9441735343335755,1.506533626927656,0.4376399074059196
OXY,NBR,-2.119808185191846,1.7683184209555645,1.506533626927656,0.26178479402790855
OXY,MTDR,-2.4160131883800604,1.9594584381344522,1.506533626927656,0.4529248112067963
OXY,RIG,-2.3909270548336234,1.8607076081064737,1.506533626927656,0.3541739811788178
OXY,SWN,-2.4390595523345118,1.8283537138739074,1.506533626927656,0.3218200869462515
OXY,AR,-2.515047302833523,1.6810661326228669,1.506533626927656,0.17453250569521095
OXY,CHK,-2.5886597175755828,2.0117529216376693,1.506533626927656,0.5052192947100134
OXY,CNX,-2.1277184366599187,1.6519141353871993,1.506533626927656,0.14538050845954342
OXY,CRK,-2.616789689718188,1.9155232145495098,1.506533626927656,0.4089895876218539
OXY,SM,-2.3736892667480065,1.8398818000040342,1.506533626927656,0.3333481730763783
OXY,RRC,-2.387982622822524,1.7610271391113677,1.506533626927656,0.25449351218371175
OXY,GPOR,-2.5493406056043653,1.9197490564462898,1.506533626927656,0.4132154295186339
OXY,CPE,-2.3879723519686746,2.025159480834893,1.506533626927656,0.5186258539072373
OXY,SBOW,-2.54770771589144,1.86352117130346,1.506533626927656,0.35698754437580416
OXY,REI,-2.366962571727178,1.9189589925768429,1.506533626927656,0.41242536564918697
OXY,TPL,-2.3502641976294076,1.9036819206264994,1.5060432547441764,0.397638665882323
OXY,OVV,-2.3531094561421027,2.023729385349049,1.5060432547441764,0.5176861306048726
OXY,WES,-2.1667050948888877,1.5492190977157954,1.5060432547441764,0.043175842971618916
OXY,PAA,-2.313591103497463,1.7066881782612264,1.5060432547441764,0.20064492351705
OXY,HESM,-2.022032498966153,1.727164958252525,1.5060432547441764,0.2211217035083486
OXY,ENLC,-2.1975761902803974,1.7213576585281243,1.5060432547441764,0.21531440378394784
OXY,ETRN,-2.2060022752486077,1.7143372651656268,1.5060432547441764,0.20829401042145035
OXY,AM,-2.3751411354472904,1.5926551268909368,1.5060432547441764,0.08661187214676036
HES,HAL,-2.4327839721710083,2.0836109266807195,1.506198423174717,0.5774125035060025
HES,KMI,-2.4160351347891815,1.824523919506454,1.506198423174717,0.318325496331737
HES,MRO,-2.2962112815601228,2.152375100149678,1.506198423174717,0.6461766769749611
HES,PXD,-2.2167805951321453,2.012500193166621,1.506198423174717,0.5063017699919041
HES,APA,-2.3039041740411172,2.0056777669149612,1.506198423174717,0.4994793437402443
HES,DVN,-2.1423962806863197,2.012847729959468,1.506198423174717,0.5066493067847508
HES,FANG,-2.374589836333252,1.964725253447817,1.506198423174717,0.45852683027310004
HES,FTI,-2.357775741637632,1.8677371430689056,1.506198423174717,0.3615387198941886
HES,NOV,-2.3144672080109228,1.889663072057615,1.506198423174717,0.3834646488828981
HES,MUR,-2.2770642821099414,1.9700645996996458,1.506198423174717,0.4638661765249288
HES,OKE,-2.320137384313971,1.7099859727426838,1.506198423174717,0.20378754956796685
HES,HP,-2.2362238944248407,1.9025699714073796,1.506198423174717,0.39637154823266263
HES,NBR,-2.1409376342791187,1.7473940618179977,1.506198423174717,0.24119563864328075
HES,MTDR,-2.396313336353448,1.9144496423965065,1.506198423174717,0.40825121922178953
HES,RIG,-2.3991075556867543,1.754000155715832,1.506198423174717,0.24780173254111504
HES,SWN,-2.4250514792821196,1.7211904009124432,1.506198423174717,0.21499197773772627
HES,AR,-2.4574479845848716,1.5974998362645862,1.506198423174717,0.09130141308986928
HES,CHK,-2.5651587369940234,1.9585118817988565,1.506198423174717,0.4523134586241395
HES,CNX,-2.1654186050277002,1.5703504257858338,1.506198423174717,0.06415200261111687
HES,CRK,-2.573768916179939,1.8171041661102345,1.506198423174717,0.31090574293551754
HES,SM,-2.3387033016356966,1.718412314981774,1.506198423174717,0.21221389180705708
HES,RRC,-2.3499583734430813,1.6721853033225589,1.506198423174717,0.1659868801478419
HES,GPOR,-2.5559474648769402,1.8539069200395715,1.506198423174717,0.3477084968648545
HES,CPE,-2.376100986038457,1.8718477110792342,1.506198423174717,0.36564928790451723
HES,SBOW,-2.505545766331021,1.8184671235307817,1.506198423174717,0.3122687003560647
HES,REI,-2.3120577960596025,1.7879012264033656,1.506198423174717,0.2817028032286486
HES,TPL,-2.3221549824600793,1.819744380700293,1.506198423174717,0.3135459575255761
HES,OVV,-2.3820265686487314,1.9336100492988153,1.506198423174717,0.42741162612409833
HES,WES,-2.155541557086913,1.471497693822739,1.506198423174717,-0.03470072935197788
HES,PAA,-2.296806110566595,1.6057861456837503,1.506198423174717,0.09958772250903336
HES,HESM,-2.012382598303,1.6513164686611628,1.506198423174717,0.1451180454864458
HES,ENLC,-2.1837248099864377,1.6418688324987947,1.506198423174717,0.1356704093240777
HES,ETRN,-2.1577439299056844,1.6402145066594347,1.506198423174717,0.13401608348471772
HES,AM,-2.3437523634376034,1.561106029077662,1.506198423174717,0.05490760590294497
HAL,KMI,-2.407160704348157,1.8324909035545331,1.5060008612969153,0.3264900422576178
HAL,MRO,-2.316496037229969,2.112942149184029,1.5060008612969153,0.6069412878871137
HAL,PXD,-2.1984482062112773,1.9205099306758082,1.5060008612969153,0.41450906937889287
HAL,APA,-2.2687446004038474,1.9723520169228297,1.5060008612969153,0.46635115562591434
HAL,DVN,-2.131573021722155,1.9674585945920482,1.5060008612969153,0.46145773329513284
HAL,FANG,-2.383941444974655,1.9061874805340704,1.5060008612969153,0.40018661923715504
HAL,FTI,-2.358598810830175,1.97389397715276,1.5061965037280833,0.4676974734246766
HAL,NOV,-2.3183465577201536,2.1113079103218615,1.5061965037280833,0.6051114065937782
HAL,MUR,-2.287465902133266,1.8987146016594052,1.5061965037280833,0.39251809793132186
HAL,OKE,-2.3161717014861005,1.6899523563098244,1.5061965037280833,0.1837558525817411
HAL,HP,-2.25369707487535,2.0409398067634315,1.5061965037280833,0.5347433030353481
HAL,NBR,-2.1339122199378266,1.8620755240770344,1.5061965037280833,0.355879020348951
HAL,MTDR,-2.385034088433186,1.8461948876466379,1.5061965037280833,0.3399983839185545
HAL,RIG,-2.3820865465893486,1.8392209844546672,1.5061965037280833,0.33302448072658386
HAL,SWN,-2.4225567971396798,1.7028432998699115,1.5061965037280833,0.19664679614182812
HAL,AR,-2.467563708688092,1.572880708651387,1.5061965037280833,0.06668420492330362
HAL,CHK,-2.550356656238052,1.9031099488473797,1.5061965037280833,0.3969134451192964
HAL,CNX,-2.1564881552473407,1.5685940928049884,1.5061965037280833,0.06239758907690507
HAL,CRK,-2.5934839970291557,1.807514125736033,1.5061965037280833,0.30131762200794965
HAL,SM,-2.350996267962464,1.6881774473367945,1.5061965037280833,0.1819809436087112
HAL,RRC,-2.3770819073872618,1.633264197948361,1.5061965037280833,0.12706769422027775
HAL,GPOR,-2.5328021173796067,1.8293225223626446,1.5061965037280833,0.32312601863456125
HAL,CPE,-2.3903735762791767,1.834892968189964,1.5061965037280833,0.3286964644618806
HAL,SBOW,-2.508642234617005,1.7750940997471827,1.5061965037280833,0.26889759601909935
HAL,REI,-2.311086295984331,1.7944965010707803,1.5061965037280833,0.28829999734269696
HAL,TPL,-2.3110910258107302,1.775589284025333,1.5061965037280833,0.26939278029724956
HAL,OVV,-2.426070785493386,1.9498926055382677,1.5061965037280833,0.4436961018101844
HAL,WES,-2.1933123282764626,1.451690208563387,1.5061965037280833,-0.054506295164696406
HAL,PAA,-2.304723657190488,1.631587733455856,1.5061965037280833,0.1253912297277726
HAL,HESM,-2.0128913492716536,1.6326288073930344,1.5061965037280833,0.12643230366495106
HAL,ENLC,-2.18255264011396,1.6697009858724512,1.5061965037280833,0.16350448214436786
HAL,ETRN,-2.165278859363366,1.646628552498739,1.5061965037280833,0.14043204877065563
HAL,AM,-2.3385694622035054,1.5332597068769969,1.5061965037280833,0.02706320314891353
KMI,MRO,-2.303229350052392,1.8855611434258939,1.5065038496488632,0.3790572937770307
KMI,PXD,-2.2278284484528674,1.7663630206421876,1.5065038496488632,0.25985917099332445
KMI,APA,-2.2663643107947458,1.8187973265237234,1.5065038496488632,0.3122934768748602
KMI,DVN,-2.131372890114675,1.8209887240041909,1.5065038496488632,0.3144848743553277
KMI,FANG,-2.352478713862115,1.6988147721233997,1.5065038496488632,0.19231092247453652
KMI,FTI,-2.3392820480820062,1.788557089032198,1.5065038496488632,0.2820532393833348
KMI,NOV,-2.301671236222214,1.7978506816166715,1.5065038496488632,0.2913468319678083
KMI,MUR,-2.270199274260418,1.7504274051051045,1.5065038496488632,0.24392355545624134
KMI,OKE,-2.3102002041520473,1.948876321387913,1.5065038496488632,0.4423724717390498
KMI,HP,-2.2259422537295075,1.820584926561446,1.5065038496488632,0.3140810769125828
KMI,NBR,-2.1335218884910043,1.6364816551792642,1.5065038496488632,0.12997780553040106
KMI,MTDR,-2.3671474224441154,1.691557256399038,1.5065038496488632,0.1850534067501748
KMI,RIG,-2.3616850152655946,1.6561750792089418,1.5065038496488632,0.1496712295600786
KMI,SWN,-2.4053810894509633,1.7513343534110288,1.5065038496488632,0.24483050376216564
KMI,AR,-2.4671425274402843,1.6277244857140245,1.5065038496488632,0.12122063606516131
KMI,CHK,-2.5854411224893505,1.9718587272474113,1.5065038496488632,0.4653548775985481
KMI,CNX,-2.1379208925363615,1.6088945111790862,1.5065038496488632,0.10239066153022303
KMI,CRK,-2.5654130497423306,1.8380658049113219,1.5065038496488632,0.3315619552624587
KMI,SM,-2.359619223125393,1.568902821551671,1.5065038496488632,0.06239897190280774
KMI,RRC,-2.363135414902204,1.6706435403411617,1.5065038496488632,0.1641396906922985
KMI,GPOR,-2.5264195406361467,1.8411948238538824,1.5065038496488632,0.33469097420501925
KMI,CPE,-2.3832672963093176,1.7141395549951772,1.5059677830729286,0.20817177192224867
KMI,SBOW,-2.502233473979712,1.775255744025464,1.5059677830729286,0.2692879609525354
KMI,REI,-2.3506239119003585,1.7229717654757917,1.5059677830729286,0.21700398240286312
KMI,TPL,-2.3281011271099956,1.7718026010812113,1.5059677830729286,0.2658348180082828
KMI,OVV,-2.3915184368354345,1.7843684919970406,1.5059677830729286,0.27840070892411206
KMI,WES,-2.172014430276924,1.5564785590147694,1.5059677830729286,0.050510775941840835
KMI,PAA,-2.2878400547578472,1.7235322298143358,1.5059677830729286,0.2175644467414073
KMI,HESM,-2.029695887292619,1.7150346105851213,1.5059677830729286,0.20906682751219274
KMI,ENLC,-2.200028662116136,1.692118113296034,1.5059677830729286,0.18615033022310534
KMI,ETRN,-2.1810988680635206,1.7542356674805548,1.5059677830729286,0.24826788440762626
KMI,AM,-2.3419740523758272,1.681686948179177,1.5059677830729286,0.1757191651062484
MRO,PXD,-2.2337025792537886,2.0844418791426973,1.5060544664956088,0.5783874126470885
MRO,APA,-2.299705596437928,2.2302353295559767,1.5060544664956088,0.7241808630603679
MRO,DVN,-2.1438351528757553,2.302565059087559,1.5060544664956088,0.79651059259195
MRO,FANG,-2.3937501165781976,2.1720185874213,1.5060544664956088,0.6659641209256912
MRO,FTI,-2.3634304934401285,1.8934939903172863,1.5060544664956088,0.38743952382167746
MRO,NOV,-2.3192069255586496,1.9637015032961713,1.5060544664956088,0.4576470368005625
MRO,MUR,-2.2798897976284946,2.1825176352162075,1.5060544664956088,0.6764631687205986
MRO,OKE,-2.3201108511336423,1.7585803189681115,1.5060544664956088,0.2525258524725027
MRO,HP,-2.2320194128946955,1.9636227746294261,1.5060544664956088,0.4575683081338173
MRO,NBR,-2.1421609951299825,1.8052126199690064,1.5060544664956088,0.2991581534733976
MRO,MTDR,-2.4142657887053156,2.0591796742647848,1.5060544664956088,0.553125207769176
MRO,RIG,-2.3960711821360476,1.8155113219265089,1.5060544664956088,0.30945685543090007
MRO,SWN,-2.4436307509830044,1.7904465705775592,1.5060544664956088,0.28439210408195037
MRO,AR,-2.4857271172146547,1.6658780562219808,1.5060544664956088,0.159823589726372
MRO,CHK,-2.5818079044497777,1.9943021575828603,1.5060544664956088,0.4882476910872515
MRO,CNX,-2.1460781244496676,1.6309656295720767,1.5060544664956088,0.12491116307646788
MRO,CRK,-2.621834289069291,1.890347552570986,1.5060544664956088,0.38429308607537727
MRO,SM,-2.375568933786672,1.9323865586914246,1.5060544664956088,0.4263320921958158
MRO,RRC,-2.389145635756946,1.7472427871109975,1.5060544664956088,0.24118832061538864
MRO,GPOR,-2.560485604676625,1.896710672864951,1.5060544664956088,0.3906562063693422
MRO,CPE,-2.404496614925654,2.060147137077149,1.5060544664956088,0.5540926705815401
MRO,SBOW,-2.548385093699867,1.854677439493271,1.5060544664956088,0.3486229729976622
MRO,REI,-2.3335719810994693,1.9113721992377364,1.5060544664956088,0.40531773274212757
MRO,TPL,-2.316719834966835,1.8831094255752088,1.5060544664956088,0.37705495907959996
MRO,OVV,-2.4095238964888583,2.154383492970147,1.5060544664956088,0.6483290264745383
MRO,WES,-2.166288157010806,1.5037711733884818,1.5060544664956088,-0.002283293107127049
MRO,PAA,-2.308983979578744,1.6889670530063756,1.5060544664956088,0.1829125865107668
MRO,HESM,-1.9873717787970229,1.6877736905060368,1.5060544664956088,0.18171922401042795
MRO,ENLC,-2.204958356156001,1.7307605476068,1.5060544664956088,0.22470608111119117
MRO,ETRN,-2.175209406013402,1.68139805284071,1.5060544664956088,0.17534358634510117
MRO,AM,-2.349169554977979,1.5910617914030283,1.5060544664956088,0.08500732490741947
PXD,APA,-2.2794439860850613,2.0200472932206224,1.5056093542740658,0.5144379389465565
PXD,DVN,-2.0948248237083074,2.0977313223943153,1.5056093542740658,0.5921219681202494
PXD,FANG,-2.3618450980983923,2.0183735527660023,1.5056093542740658,0.5127641984919364
PXD,FTI,-2.3488020451595846,1.8651511837560149,1.5056093542740658,0.359541829481949
PXD,NOV,-2.311069750273465,1.921561244856816,1.5056093542740658,0.41595189058275017
PXD,MUR,-2.2403494621887283,1.9527861409185445,1.5056093542740658,0.4471767866444787
PXD,OKE,-2.2985470585451386,1.7017302453312544,1.5061764070729446,0.19555383825830974
PXD,HP,-2.2152288257987953,1.904630903072956,1.5061764070729446,0.39845449600001137
PXD,NBR,-2.1183529663775276,1.7485956823709206,1.5061764070729446,0.2424192752979759
PXD,MTDR,-2.3775713721902934,1.9046511632884706,1.5061764070729446,0.39847475621552597
PXD,RIG,-2.389955222234038,1.7871718978206816,1.5061764070729446,0.280995490747737
PXD,SWN,-2.41509708584253,1.7534380033285641,1.5061764070729446,0.2472615962556195
PXD,AR,-2.4898422686999853,1.6267121687104114,1.5061764070729446,0.12053576163746671
PXD,CHK,-2.592416218979955,1.9730104765282221,1.5061764070729446,0.4668340694552775
PXD,CNX,-2.149880633199554,1.5957371171277228,1.5061764070729446,0.08956071005477817
PXD,CRK,-2.581444888231009,1.854432532736908,1.5061764070729446,0.34825612566396336
PXD,SM,-2.3511470940063113,1.7555878948818973,1.5061764070729446,0.24941148780895261
PXD,RRC,-2.3708347786684234,1.7005527578195103,1.5061764070729446,0.19437635074656567
PXD,GPOR,-2.540403481921917,1.893090641979929,1.5061764070729446,0.3869142349069843
PXD,CPE,-2.357266457074771,1.92330874243524,1.5061764070729446,0.4171323353622953
PXD,SBOW,-2.523097998398705,1.8568745114156375,1.5061764070729446,0.3506981043426929
PXD,REI,-2.3196886245149946,1.8329313769654474,1.5061764070729446,0.32675496989250274
PXD,TPL,-2.3153847149691367,1.8494109883716454,1.5061764070729446,0.34323458129870077
PXD,OVV,-2.3771507287766003,1.9847602275243441,1.5061764070729446,0.47858382045139947
PXD,WES,-2.1648534553831187,1.496622787520859,1.5061764070729446,-0.009553619552085557
PXD,PAA,-2.3198864456460804,1.6447148238716365,1.5061764070729446,0.13853841679869183
PXD,HESM,-2.0039155962299553,1.6614240738306467,1.5061764070729446,0.15524766675770207
PXD,ENLC,-2.2004564607522834,1.664887653280686,1.5061764070729446,0.15871124620774135
PXD,ETRN,-2.166275741730332,1.6764694151905888,1.5061764070729446,0.17029300811764414
PXD,AM,-2.3351437749277117,1.5825707435544147,1.5061764070729446,0.0763943364814701
APA,DVN,-2.1171102808433586,2.1643208135973584,1.505983693622116,0.6583371199752424
APA,FANG,-2.3766500068542333,2.091038098913084,1.505983693622116,0.5850544052909681
APA,FTI,-2.3320660438261065,1.9286933955215695,1.505983693622116,0.42270970189945345
APA,NOV,-2.2906258417942187,1.9860481567130066,1.505983693622116,0.48006446309089057
APA,MUR,-2.2884441407645566,2.1212093188440173,1.505983693622116,0.6152256252219013
APA,OKE,-2.31039783112937,1.7898331879359402,1.505983693622116,0.2838494943138241
APA,HP,-2.203763876702135,2.00214918387892,1.505983693622116,0.4961654902568038
APA,NBR,-2.118857203058395,1.8955749449985517,1.505983693622116,0.3895912513764357
APA,MTDR,-2.3909850306160374,2.0365772613138704,1.505983693622116,0.5305935676917544
APA,RIG,-2.3804383448153494,1.8721188441674639,1.505983693622116,0.36613515054534784
APA,SWN,-2.4254961485386,1.8732864657609543,1.505983693622116,0.3673027721388382
APA,AR,-2.4769304816433713,1.732067962726226,1.505983693622116,0.22608426910411006
APA,CHK,-2.5871108320316267,2.0533065821285392,1.505983693622116,0.5473228885064232
APA,CNX,-2.167541705607587,1.6877074069698699,1.505983693622116,0.18172371334775383
APA,CRK,-2.6204342541495445,1.9351954404002996,1.505983693622116,0.4292117467781835
APA,SM,-2.3724548062425406,1.9160774934124247,1.505983693622116,0.4100937997903087
APA,RRC,-2.3786834328585647,1.8048786309966813,1.505983693622116,0.2988949373745653
APA,GPOR,-2.5429860610236865,1.986880664730128,1.505983693622116,0.480896971108012
APA,CPE,-2.397464474690544,2.1006098401266056,1.505983693622116,0.5946261465044895
APA,SBOW,-2.539944837979103,1.9313963891552395,1.505983693622116,0.42541269553312344
APA,REI,-2.3359702618929945,1.990206495656035,1.505983693622116,0.484222802033919
APA,TPL,-2.3217702429840834,1.953453519216277,1.505983693622116,0.44746982559416093
APA,OVV,-2.3923428613573483,2.12017280941254,1.505983693622116,0.6141891157904238
APA,WES,-2.1886608360574877,1.5537346582494223,1.505983693622116,0.047750964627306214
APA,PAA,-2.3082801018178154,1.7093868781219261,1.5059014149736893,0.2034854631482368
APA,HESM,-2.0311522377748927,1.7329464496988236,1.5059014149736893,0.22704503472513426
APA,ENLC,-2.1823138672319162,1.7564883147074888,1.5059014149736893,0.25058689973379944
APA,ETRN,-2.184717340287554,1.737405597364927,1.5059014149736893,0.2315041823912376
APA,AM,-2.3450125870338017,1.6665539507413893,1.5059014149736893,0.1606525357677
DVN,FANG,-2.397585787870802,2.15244642061171,1.5066210863825926,0.6458253342291176
DVN,FTI,-2.3547443788629225,1.8883604337690822,1.5066210863825926,0.3817393473864896
DVN,NOV,-2.3023362218470407,1.9664155254501732,1.5066210863825926,0.45979443906758055
DVN,MUR,-2.287897064014597,2.084293939226604,1.5066210863825926,0.5776728528440116
