Date,XOM,CVX,COP,SLB,EOG,MPC,PSX,VLO,WMB,BKR,OXY,HES,HAL,KMI,MRO,PXD,APA,DVN,FANG,FTI,NOV,MUR,OKE,HP,NBR,MTDR,RIG,SWN,AR,CHK,CNX,CRK,SM,RRC,GPOR,CPE,SBOW,REI,TPL,OVV,WES,PAA,HESM,ENLC,ETRN,AM
2021-05-19,0.4699444575601592,0.45756843729514224,-0.29650156270612565,0.2732965542192209,0.5297103989376258,-0.683906785010219,0.6672827124859455,1.2030480176959633,-0.6226848920773024,-0.02036537614554381,0.3704185836102659,0.9801911055047513,0.45919080860230815,-1.1858597626406064,-0.5966853920245684,0.6934416824829465,0.007995073352555638,0.13140321172279168,0.7085901402910957,0.07308387660909324,1.3860742950624385,-0.0695773848208836,1.306374873951485,-0.9775243097483151,0.9997878096344675,0.05358448023285365,-0.20710698328864371,-0.15362207471804953,0.8696656026443647,-2.2391373174711804,-0.4355645717797376,-0.6237396092374913,-1.1539382130598306,0.9082176016646917,3.37056843735191,0.16638169031152206,-0.7508957189011347,-1.7562489555773035,0.2991874067838012,0.2764546152912984,0.921796110597283,1.8961068214064094,-1.4194923446848944,-0.9284200983604795,-0.7402157653478652,-0.5260643273102233
2021-05-20,-1.1403179319706178,-1.3144698189736066,-0.2129874932908518,-0.26267896217583786,-0.5556608529714443,-0.2870253614403732,0.8238043521176307,-0.9431990219655527,0.09675996083979183,-0.9981183583821951,-0.6447281136231604,-0.15020360595553292,-0.6442309533759902,0.16884778717644522,-0.634837937386611,1.2852269043622926,-1.3108641983482923,-1.7518964316784567,-0.023920641146786614,-0.26718934881487877,-1.1705089894919383,-0.12324829253456376,-0.9908622173939184,-0.20383961847565749,-0.21000864346272632,-0.5523488270619027,-0.03722247644015974,-0.33807447127258755,-1.5207257716345806,-0.03494801018720814,-0.48615930590542755,0.25680400260350067,-1.4361689356725482,-0.7599614529640183,-1.179966606972721,-0.44604784299082606,0.1875231938119752,-0.43744869861186264,-1.1682857655689618,-0.8898325836841462,-0.6383604580564076,-1.8530750192843188,-0.2602142639309263,-0.5936530042090383,1.3818657764233666,-0.6360200764459107
2021-05-21,0.01583560218257328,0.20259418860643927,-1.205180344862989,-1.1151484951854511,-0.4768652831756909,0.4440693789633558,-0.8178230530500207,-0.48016629310504794,-1.1191901542232519,0.1245685937680972,-0.2818477419463214,-0.19666644262037491,-0.8675372627805471,-0.8545592514866808,0.37155354607575636,-1.8309428730215183,1.2931839454393996,0.34127930547374646,0.002726416460391555,-1.4595330020311932,0.2728589283784458,-0.889312651093513,1.2049926309624752,-0.5121537386800877,-0.11145589773868769,-0.40822028372600194,-0.8431710383796241,-0.40264620868458506,-0.3170555407896743,1.3285804696070707,0.39270168649266207,0.47116842800348957,-0.2349040107498037,-0.4052083265516794,0.19536214822195727,-0.3953098510297494,0.4681697522752539,-0.6431225512969398,0.9800936932560262,1.4155405748032814,-0.11215714657203214,1.0351627235715821,0.25616214326918496,0.6524886088452144,-1.975082759845796,0.6407194444839148
2021-05-24,-0.418098211651369,-1.324271022598896,0.17549491663772965,0.3845724345872255,1.1968846395328068,0.4610187289740654,-1.421067465428991,-0.7417762917242843,0.20014245722346882,0.025854211011446165,-0.0245228027454357,-0.3881329734764972,-0.9855307370940708,0.386956251739221,-0.12759441697078383,-0.23914961073438892,-0.050865288901664675,0.2756533206026837,-0.3749485411294504,0.01609714666135027,-0.678183705028405,0.4347560838837961,-0.7580151044387239,-0.19876458141869235,0.22389862290777732,0.1109639668180012,-0.08921067432891147,0.2644751049632296,-0.3126131918805806,-1.22596910599069,0.7930565867098445,0.6408860395819812,0.029866551969508204,0.046569422452832396,-0.8324771770607468,0.12449520628322727,-0.6586017634370146,1.5562981337727015,0.4394782687486129,-0.9609906070030255,0.839979807023717,0.09936358507594381,0.47144975725537924,-0.11818162617002391,0.220258739545777,0.03519856242413403
2021-05-25,1.129217578583085,0.47085227961504417,0.7622321899466541,0.09312899190943946,0.3209459833995803,-0.7068700810381598,1.1301144880668066,1.261130645918866,2.0008807116908383,0.880323915619931,0.14645752939826084,-0.13758347773124768,1.5923188416823972,-0.5329663830164728,0.0020352011001461374,-0.013286348035664948,0.41524117394090787,1.027204146438933,-1.0719823327652966,0.44688555773360494,-0.7275223475482787,0.6058533476614866,-0.480698676894581,0.9619231250591965,0.6733699792500235,0.6194726770289933,0.7421155306301048,0.58682412738278,-0.48286733225804973,-0.6037640778275918,-0.02116520025414633,-0.6163562930171299,0.13628538819835068,0.25118819540505266,-1.4811983150253563,0.7647251858573876,-0.9024453670625007,-0.19598885178320416,-0.5198177182326637,-0.1887926898316508,-1.4329348151199526,0.049573592447313485,-0.5032218457112599,-0.27185497527113256,0.31820309860765456,0.5626649586808863
2021-05-26,-0.5674504449214651,0.49547025977242914,-0.5944202132671949,-0.21575250319399875,-0.5833772494391964,-0.05290869256124331,0.11846942060742818,-0.002884819278585555,-1.301974004506882,0.4861169783307606,0.0651105982256237,-0.3645260855118611,-0.2720836202519387,1.5617786902332116,-1.0920145074803091,0.4627550175741338,-0.8284022364224813,-1.4379782012781623,1.141495494435193,0.3997836993506274,0.02092305815491111,-0.9880066467506663,1.8561541274425333,0.07398112468132834,-1.1292937110071106,-0.3206164322853714,-1.0637842157051465,-0.9975410228657592,-0.3970832101642402,1.4476081200355195,-1.3577366517708924,-1.2962585546289083,0.2456679738622251,-0.4395852247785028,-0.1761467354830205,-0.4627678098045174,0.9564016470689922,-1.2793485289766728,0.6497261372550539,1.9002559404377417,1.6551638920396634,-0.048792885840242994,1.103921273189124,1.7752893791847506,1.1819128894299846,-0.6462306168260882
2021-05-27,1.4881694849141907,0.7440549197058569,0.3459328395821177,1.3820290020522454,1.2597722547491366,0.7267781059652205,0.4233699805570883,1.2151721278476844,0.6175295163055826,0.8204654992958188,1.0061763651334275,1.7626624661841888,0.40941108229873396,2.4961229225929764,1.4169409118955687,0.5263600566160531,0.2594236207137795,1.7674743007772433,-0.8136260384681407,1.369474599040008,0.028672253504007233,0.9088163972308015,-0.501146358875765,0.42608920417893703,2.016513025442102,0.6094729269893769,0.49459335552051287,0.39312807756749985,0.9776042517136228,0.5630401661966661,0.2509181167824206,1.8936075962266665,1.2668201824508065,-0.6968739920187361,0.7770166140264908,1.1225764116960473,2.2250143836228524,0.7461070875928066,0.5321768233611016,-0.6908941636548875,-0.7738669775557583,-1.1635446770272935,-1.0013560018549887,-1.4466247688598872,2.0067865964948965,0.3412025418126896
2021-05-28,-1.8989805825353163,-1.489023270780246,-0.8440258747943282,-1.7348173317787525,-3.011910970578157,-0.6546939975846238,-1.6010602002675458,-2.318433181274833,-1.1370204516112958,-2.6873599882612464,-1.9660266950993177,-1.508784738938079,-1.5295812873391783,-2.7460494718476958,-1.1236515431607774,-1.882050054088535,-0.7884372083126809,-2.6358615036118294,-0.635932645627716,-1.7336304920924253,0.08684952795523025,-1.1153041093281626,-0.38238303451970157,-0.7313715942334335,1.2298221344760538,-1.5870117358188915,-0.4273236474524874,-0.6736279053236429,-0.6559625759243816,-2.2441872829037175,-1.0086275326557328,-1.4701138236575026,-2.188020403906411,0.3400944171606883,-2.188674545525038,-1.8471424833160401,-1.5676758096535268,0.4228369363639565,-1.2066906159884914,-1.7178216542604052,0.5914782322906564,-0.1856300420026689,2.2789825017181684,0.7962362248230671,-2.751700565678706,1.1940046942143738
2021-06-01,1.3368501267443238,1.077273066011634,1.7516545637144048,1.8931661461451141,1.9420970520250822,-0.9545854214468451,2.2603219467962647,0.9428373933441954,1.0853730264568922,0.6272809348497967,2.920343911019801,1.3966693890843063,1.5908914450026228,0.6770685689213881,2.9390323241424947,1.7228765666635584,2.681761001942889,3.540944439235787,2.9090080632256208,1.3139898702241675,0.9637474125058217,2.2760650859712617,-0.9148007818593851,0.9996495953285554,0.45679556247156033,1.9583723608276675,2.098813928457642,2.2871063752619016,2.7250627410073993,1.728704217257848,1.5576802480305971,2.3065825445300363,2.350630062658653,2.124223279421412,3.37056843735191,2.974843911158488,1.2500958612652278,2.5427524478397716,0.49049836653205436,2.9837064632640895,-1.1492989820485942,1.1445467465745311,-2.1222663186098134,-0.36291729937370726,1.0529421542691366,-0.46849080442467633
2021-06-02,-0.733009411236386,-0.361623153811956,-1.5583738119415778,1.7647263213484934,-0.42363525061367197,0.47965950015517267,-0.4173333431657788,0.2712033245388289,-0.8961443813743992,1.2659237064163813,0.05974706757991336,-0.878585845199895,1.9386030070586568,-0.12071821235955277,-2.2287902893958917,0.10625689967520384,-0.6649961635672443,-2.45915795550725,-1.1309372518404774,2.2513074221487774,-0.014727914900695187,-0.9242999615372003,-0.22379780283585232,0.5827851661393779,0.8974541786678754,-0.3830382663476541,1.0991136112912798,0.36254643770556416,-0.4101645039145649,-0.6171028680180408,-0.5210440903999122,-0.9026304261548579,0.29426243070137326,-0.6856955182748459,-2.896912294726469,-0.019311107036140644,-0.6910018669439967,-0.31472076761881984,-0.6735656152964201,-0.794135520738391,0.08399353971849395,-0.657891791082096,-0.6859065656219134,0.747606260699693,-1.0473038893590374,-0.8335962867824996
