date,Unnamed: 0,marketcap
2024-03-06,9.560436405047096,-0.26342586647803
2024-03-05,9.560436405047096,-0.509776488077017
2024-03-04,9.560436405047096,-0.5856501127014155
2024-03-01,9.560436405047096,0.699576533356724
2024-02-29,9.560436405047096,-0.603220638832485
2024-02-28,9.560436405047096,-0.08299518608778102
2024-02-27,9.560436405047096,-0.18625194330223377
2024-02-26,8.688874513776708,0.114053474205426
2024-02-23,7.734013437176149,-0.1820649027749607
2024-02-22,6.961491073405666,0.44220480211579627
2024-02-21,6.323600871493681,0.05270499280332371
2024-02-20,5.787951817484443,-0.979007231527609
2024-02-16,5.331776424049947,0.47506878856797485
2024-02-15,4.938602532588358,0.010704195106313898
2024-02-14,4.596217431122672,-1.371558497085572
2024-02-13,4.295374275312083,0.25266496201485744
2024-02-12,4.028943061634517,0.8861897977372712
2024-02-09,3.7913375302769508,-0.6576468528570616
2024-02-08,3.578118730069123,1.0569235035883986
2024-02-07,3.385714804358276,-0.8196888187661209
2024-02-06,3.211219092217349,0.025060424187961543
2024-02-05,3.0522421416743404,-0.3253488102262477
2024-02-02,2.9068015529892652,0.21260563554495046
2024-02-01,2.773238829223368,0.21178780739691141
2024-01-31,2.650155811431001,0.21095261244159946
2024-01-30,2.536365519462156,0.9718554104710814
2024-01-29,2.430853727757716,-0.798426816443345
2024-01-26,2.3327486369834736,-0.05100116688163217
2024-01-25,2.241296718774809,-0.4042413240378788
2024-01-24,2.1558433156576293,-1.2163869498148792
2024-01-23,2.075816938634967,-0.8264576597581698
2024-01-22,2.000716465452919,-0.5369461507378859
2024-01-19,1.9301006330290889,0.07634555070397143
2024-01-18,1.8635793582695608,-0.06503580552593599
2024-01-17,1.8008065265348807,0.10158067962805983
2024-01-16,1.7414739661306045,0.36752767784890333
2024-01-12,1.6853063873162712,1.1295135277838102
2024-01-11,1.632057110377418,-0.6198076938838097
2024-01-10,1.5815044428616298,0.020623978741286138
2024-01-09,1.5334485937270084,0.4940657261219032
2024-01-08,1.4877090338011925,0.620401403359888
2024-01-05,1.4441222290113782,0.8326422513036177
2024-01-04,1.4025396863758617,-0.1372801206490138
2024-01-03,1.3628262635409338,0.4391036993960829
2024-01-02,1.3248587013033655,-0.398577329768854
2023-12-29,1.2885243455394817,-1.140151926278799
2023-12-28,1.2537200306197083,0.11334429912425627
2023-12-27,1.220351100993286,0.7232295671364748
2023-12-26,1.1883305514000067,0.24113524444815618
2023-12-22,1.157578269258606,-0.09956666649284857
2023-12-21,1.1280203653423198,-0.07578429007365935
2023-12-20,1.0995885809651809,-0.2109907183225285
2023-12-19,1.0722197616669,0.8345718035222965
2023-12-18,1.045855388852393,-0.6299488685969754
2023-12-15,1.0204411620752818,-0.3515687807608456
2023-12-14,0.9959266256891258,0.339278961966154
2023-12-13,0.9722648344642042,-1.2873642114188684
2023-12-12,0.9494120535059387,-0.42143174751602624
2023-12-11,0.9273274884387954,0.7877964255722145
2023-12-08,0.9059730423542598,-0.023680936306903076
2023-12-07,0.8853130964733283,-0.547749613713517
2023-12-06,0.8653143118705375,0.35246235542019777
2023-12-05,0.8459454499343205,0.6627995978748125
2023-12-04,0.8271772095316969,0.9704407203305153
2023-12-01,0.808982079091147,0.2774164384250087
2023-11-30,0.7913342020334545,-0.10818240590644827
2023-11-29,0.7742092541655933,-0.18012704276590563
2023-11-28,0.7575843318152105,0.7507636090009122
2023-11-27,0.7414378496243093,0.03893650671553254
2023-11-24,0.7257494470415686,0.2969040506346055
2023-11-22,0.7104999026632028,-0.25196732809557704
2023-11-21,0.6956710556629895,0.22189240798569437
2023-11-20,0.681245733637574,0.02943059465464149
2023-11-17,0.667207686262654,0.22557351996061545
2023-11-16,0.6535415242235079,-1.1685674034582134
2023-11-15,0.6402326629337182,0.5803030217366355
2023-11-14,0.6272672706136244,0.30710509538824754
2023-11-13,0.6146322203366359,0.26801002955069453
2023-11-10,0.6023150456948847,-0.5005562399642733
2023-11-09,0.5903038997705192,-0.36320855312119515
2023-11-08,0.5785875171264481,-0.003553023204131257
2023-11-07,0.5671551785633894,0.61529333402999
2023-11-06,0.5559966784076938,0.78379901573273
2023-11-03,0.545102294123766,0.8853794068491734
2023-11-02,0.5344627580575368,0.6106642749679743
2023-11-01,0.5240692311420202,-1.5703243605534982
2023-10-31,0.5139132784038345,0.10786214983352038
2023-10-30,0.503986846132308,0.5192140087126097
2023-10-27,0.49428224057851644,-0.14200533477219357
2023-10-26,0.48479210806601075,0.9516893659891132
2023-10-25,0.4755094164072795,0.45873737516660973
2023-10-24,0.46642743752422267,-0.07947216870348718
2023-10-23,0.4575397311851838,0.48678038313519345
2023-10-20,0.4488401297739533,0.7338581108642306
2023-10-19,0.44032272401564565,0.8576755108916779
2023-10-18,0.431981849590771,-0.019600793472259955
2023-10-17,0.423812074572508,-0.6696412648480692
2023-10-16,0.41580818762948973,-0.6258159804812434
2023-10-13,0.40796518694044176,-0.024895878184240605
2023-10-12,0.4002782697694023,-1.5270344239370364
2023-10-11,0.3927428226590602,0.0198966440711754
2023-10-10,0.385354412196674,1.7968045638586179
2023-10-09,0.37810877631557055,0.2184263803752561
2023-10-06,0.3710018160972,-1.671735295430711
2023-10-05,0.36402958803790564,0.83447971662913
2023-10-04,0.35718829675241753,1.1245016182523386
2023-10-03,0.35047428808444137,1.8744483533002205
2023-10-02,0.3438840425976476,-0.07383078914672697
2023-09-29,0.33741416942467023,0.8287909319945942
2023-09-28,0.33106140044810217,0.7907719619839767
2023-09-27,0.3248225847970361,0.3087095466775361
2023-09-26,0.31869468363491277,-1.5565753037144676
2023-09-25,0.31267476522420606,-0.06499768596269687
2023-09-22,0.30676000024978245,-0.5352602957444907
2023-09-21,0.3009476573843466,-0.06596661877303304
2023-09-20,0.29523509908313844,0.7048317940188223
2023-09-19,0.28961977759272506,0.39999811627758003
2023-09-18,0.2840992311625547,0.13978342055020285
2023-09-15,0.27867108044616545,-0.38174807978748193
2023-09-14,0.27333302508194435,0.7677260193691492
2023-09-13,0.2680828404422403,-0.8554233155104178
2023-09-12,0.2629183745426392,0.4498453180489193
2023-09-11,0.2578375451006139,-1.3958097555109044
2023-09-08,0.25283833673569756,0.6281253012713851
2023-09-07,0.24791879830476476,-0.6967896934756732
2023-09-06,0.24307704036251898,0.2505235903666075
2023-09-05,0.2383112327417263,-0.40974908173571833
2023-09-01,0.2336196022469824,0.006387815746113795
2023-08-31,0.22900043045463936,-1.0037922308820733
2023-08-30,0.22445205161445522,-0.1258732271872589
2023-08-29,0.2199728506466166,-0.46365368389080314
2023-08-28,0.21556126122956085,-0.27972306787544077
2023-08-25,0.21121576397381844,-0.3988081718688393
2023-08-24,0.2069348846774382,-0.8555286903860181
2023-08-23,0.2027171926580798,0.37730211899099864
2023-08-22,0.19856129915931597,0.4425042953916515
2023-08-21,0.1944658558258193,0.2859775907379751
2023-08-18,0.19042955324456604,0.605555463119825
2023-08-17,0.18645111954959973,-0.7238446816421097
2023-08-16,0.1825293190851655,-0.9278774201811767
2023-08-15,0.1786629511263962,0.8408552569878115
2023-08-14,0.17485084865393186,1.6823823075683044
2023-08-11,0.17109187717919574,-0.028650632397088278
2023-08-10,0.1673849336184833,-0.743083464403316
2023-08-09,0.1637289452144309,-0.23870014762045189
2023-08-08,0.1601228685002213,-0.8132864790702602
2023-08-07,0.15656568830720924,-0.23055535318342332
2023-08-04,0.15305641681180204,0.110993507896904
2023-08-03,0.149594092620845,-0.12611018096497278
2023-08-02,0.14617777989394037,-0.8322181447162174
2023-08-01,0.14280656749949228,0.6247564542468608
2023-07-31,0.1394795682050229,0.7781990482840805
2023-07-28,0.13619591789862007,-1.414837525675757
2023-07-27,0.1329547748402869,0.5989143142432692
2023-07-26,0.12975531894326237,-0.14266906605693827
2023-07-25,0.12659675108155727,0.2845691598482107
2023-07-24,0.12347829242500336,-0.06340588829960628
2023-07-21,0.12039918379846976,-0.7508563898327261
2023-07-20,0.11735868506633967,-0.21583252143090215
2023-07-19,0.11435607453896979,-0.8434834950589895
2023-07-18,0.11139064840140597,-0.327433706844306
