,date,ticker,marketcap
14972,2019-09-20,HES,19995.2
14973,2019-09-19,HES,19967.8
14974,2019-09-18,HES,20372.8
14975,2019-09-17,HES,20643.8
14976,2019-09-16,HES,21401.9
14977,2019-09-13,HES,19249.3
14978,2019-09-12,HES,19328.4
14979,2019-09-11,HES,19776.0
14980,2019-09-10,HES,19246.2
14981,2019-09-09,HES,19505.0
14982,2019-09-06,HES,19498.9
14983,2019-09-05,HES,19788.2
14984,2019-09-04,HES,19803.4
14985,2019-09-03,HES,19267.5
14986,2019-08-30,HES,19167.1
14987,2019-08-29,HES,18950.9
14988,2019-08-28,HES,18704.2
14989,2019-08-27,HES,18180.5
14990,2019-08-26,HES,18244.5
14991,2019-08-23,HES,18134.9
14992,2019-08-22,HES,19471.5
14993,2019-08-21,HES,19739.5
14994,2019-08-20,HES,19060.5
14995,2019-08-19,HES,19227.9
14996,2019-08-16,HES,18214.0
14997,2019-08-15,HES,18153.1
14998,2019-08-14,HES,18074.0
14999,2019-08-13,HES,18883.9
15000,2019-08-12,HES,18530.7
15001,2019-08-09,HES,18457.6
15002,2019-08-08,HES,18375.4
15003,2019-08-07,HES,17666.0
15004,2019-08-06,HES,17507.6
15005,2019-08-05,HES,17897.8
15006,2019-08-02,HES,18850.2
15007,2019-08-01,HES,19370.5
15008,2019-07-31,HES,19729.6
15009,2019-07-30,HES,18865.4
15010,2019-07-29,HES,18250.8
15011,2019-07-26,HES,18205.1
15012,2019-07-25,HES,18199.0
15013,2019-07-24,HES,18439.4
15014,2019-07-23,HES,18329.9
15015,2019-07-22,HES,18384.6
15016,2019-07-19,HES,18442.5
15017,2019-07-18,HES,18211.2
15018,2019-07-17,HES,18150.4
15019,2019-07-16,HES,18774.1
15020,2019-07-15,HES,18917.1
15021,2019-07-12,HES,19209.2
15022,2019-07-11,HES,19014.5
15023,2019-07-10,HES,19224.5
15024,2019-07-09,HES,18880.6
15025,2019-07-08,HES,18777.2
15026,2019-07-05,HES,19172.7
15027,2019-07-03,HES,18993.2
15028,2019-07-02,HES,19060.2
15029,2019-07-01,HES,19556.1
15030,2019-06-28,HES,19343.1
15031,2019-06-27,HES,19562.2
15032,2019-06-26,HES,19893.9
15033,2019-06-25,HES,18923.2
15034,2019-06-24,HES,18740.7
15035,2019-06-21,HES,18622.0
15036,2019-06-20,HES,18658.5
15037,2019-06-19,HES,17928.2
15038,2019-06-18,HES,17864.3
15039,2019-06-17,HES,17605.7
15040,2019-06-14,HES,17420.1
15041,2019-06-13,HES,17742.6
15042,2019-06-12,HES,17255.8
15043,2019-06-11,HES,17648.3
15044,2019-06-10,HES,17429.2
15045,2019-06-07,HES,17207.1
15046,2019-06-06,HES,16893.7
15047,2019-06-05,HES,16485.9
15048,2019-06-04,HES,16991.0
15049,2019-06-03,HES,16653.3
15050,2019-05-31,HES,16997.1
15051,2019-05-30,HES,17584.4
15052,2019-05-29,HES,17812.6
15053,2019-05-28,HES,18007.3
15054,2019-05-24,HES,18095.6
15055,2019-05-23,HES,17955.6
15056,2019-05-22,HES,19501.4
15057,2019-05-21,HES,20222.5
15058,2019-05-20,HES,19863.5
15059,2019-05-17,HES,19988.2
15060,2019-05-16,HES,20189.0
15061,2019-05-15,HES,19790.4
15062,2019-05-14,HES,19528.7
15063,2019-05-13,HES,19139.3
15064,2019-05-10,HES,19346.2
15065,2019-05-09,HES,19248.8
15066,2019-05-08,HES,19303.6
15067,2019-05-07,HES,18956.7
15068,2019-05-06,HES,19111.9
15069,2019-05-03,HES,19239.7
15070,2019-05-02,HES,18844.1
15071,2019-05-01,HES,19203.2
15072,2019-04-30,HES,19430.6
15073,2019-04-29,HES,19370.0
15074,2019-04-26,HES,19348.7
15075,2019-04-25,HES,19448.7
15076,2019-04-24,HES,19954.8
15077,2019-04-23,HES,20442.7
15078,2019-04-22,HES,20570.0
15079,2019-04-18,HES,19957.8
15080,2019-04-17,HES,19976.0
15081,2019-04-16,HES,20094.2
15082,2019-04-15,HES,19860.9
15083,2019-04-12,HES,20030.6
15084,2019-04-11,HES,19179.0
15085,2019-04-10,HES,19200.3
15086,2019-04-09,HES,18951.8
15087,2019-04-08,HES,19115.4
15088,2019-04-05,HES,19091.2
15089,2019-04-04,HES,18409.3
15090,2019-04-03,HES,18048.7
15091,2019-04-02,HES,18288.1
15092,2019-04-01,HES,18436.6
15093,2019-03-29,HES,18251.8
15094,2019-03-28,HES,18473.0
15095,2019-03-27,HES,18260.8
15096,2019-03-26,HES,18512.4
15097,2019-03-25,HES,18042.7
15098,2019-03-22,HES,17803.3
15099,2019-03-21,HES,18424.5
15100,2019-03-20,HES,18166.9
15101,2019-03-19,HES,17573.0
15102,2019-03-18,HES,17918.4
15103,2019-03-15,HES,17651.7
15104,2019-03-14,HES,17563.9
15105,2019-03-13,HES,17594.2
15106,2019-03-12,HES,17336.6
15107,2019-03-11,HES,16948.7
15108,2024-03-08,HAL,32230.6
15109,2024-03-07,HAL,32212.8
15110,2024-03-06,HAL,31465.1
15111,2024-03-05,HAL,31313.8
15112,2024-03-04,HAL,31313.8
15113,2024-03-01,HAL,31723.2
15114,2024-02-29,HAL,31215.9
15115,2024-02-28,HAL,31109.1
15116,2024-02-27,HAL,31118.0
15117,2024-02-26,HAL,31073.4
15118,2024-02-23,HAL,31340.5
15119,2024-02-22,HAL,31420.6
15120,2024-02-21,HAL,31269.3
15121,2024-02-20,HAL,31269.3
15122,2024-02-16,HAL,31429.5
15123,2024-02-15,HAL,31456.2
15124,2024-02-14,HAL,30441.5
15125,2024-02-13,HAL,30316.9
15126,2024-02-12,HAL,30735.2
15127,2024-02-09,HAL,30717.4
15128,2024-02-08,HAL,31180.3
15129,2024-02-07,HAL,30922.1
15130,2024-02-06,HAL,30993.3
15131,2024-02-05,HAL,30906.1
15132,2024-02-02,HAL,31120.9
15133,2024-02-01,HAL,31711.7
15134,2024-01-31,HAL,31908.6
15135,2024-01-30,HAL,32946.9
15136,2024-01-29,HAL,33287.0
15137,2024-01-26,HAL,33591.3
15138,2024-01-25,HAL,33116.9
15139,2024-01-24,HAL,32964.8
15140,2024-01-23,HAL,31595.3
15141,2024-01-22,HAL,30816.6
15142,2024-01-19,HAL,30404.9
15143,2024-01-18,HAL,29814.2
15144,2024-01-17,HAL,29751.5
15145,2024-01-16,HAL,29993.2
15146,2024-01-12,HAL,30861.4
15147,2024-01-11,HAL,30601.8
15148,2024-01-10,HAL,30494.4
15149,2024-01-09,HAL,30888.2
15150,2024-01-08,HAL,31514.8
15151,2024-01-05,HAL,32195.0
15152,2024-01-04,HAL,32025.0
15153,2024-01-03,HAL,32732.0
15154,2024-01-02,HAL,32329.3
15155,2023-12-29,HAL,32356.1
15156,2023-12-28,HAL,32409.8
15157,2023-12-27,HAL,32812.6
15158,2023-12-26,HAL,33161.7
15159,2023-12-22,HAL,32749.9
15160,2023-12-21,HAL,32794.7
15161,2023-12-20,HAL,32633.6
15162,2023-12-19,HAL,32955.8
15163,2023-12-18,HAL,32409.8
15164,2023-12-15,HAL,32060.8
15165,2023-12-14,HAL,32123.4
15166,2023-12-13,HAL,31049.3
15167,2023-12-12,HAL,30825.6
15168,2023-12-11,HAL,31120.9
15169,2023-12-08,HAL,31264.2
15170,2023-12-07,HAL,30807.7
15171,2023-12-06,HAL,31201.5
15172,2023-12-05,HAL,32517.2
15173,2023-12-04,HAL,33448.1
15174,2023-12-01,HAL,33752.4
15175,2023-11-30,HAL,33143.8
15176,2023-11-29,HAL,33385.4
15177,2023-11-28,HAL,33582.3
15178,2023-11-27,HAL,33734.5
15179,2023-11-24,HAL,34065.7
15180,2023-11-22,HAL,33913.5
15181,2023-11-21,HAL,34199.9
15182,2023-11-20,HAL,34191.0
15183,2023-11-17,HAL,34003.0
15184,2023-11-16,HAL,33278.0
15185,2023-11-15,HAL,34405.8
15186,2023-11-14,HAL,35068.1
15187,2023-11-13,HAL,34602.7
15188,2023-11-10,HAL,34271.5
15189,2023-11-09,HAL,33833.0
15190,2023-11-08,HAL,33824.0
15191,2023-11-07,HAL,33967.2
15192,2023-11-06,HAL,35372.4
15193,2023-11-03,HAL,36061.6
15194,2023-11-02,HAL,36330.2
15195,2023-11-01,HAL,35282.9
15196,2023-10-31,HAL,35211.3
15197,2023-10-30,HAL,35282.9
15198,2023-10-27,HAL,35444.0
15199,2023-10-26,HAL,35309.8
15200,2023-10-25,HAL,36142.2
15201,2023-10-24,HAL,36148.5
15202,2023-10-23,HAL,37424.5
15203,2023-10-20,HAL,37837.8
15204,2023-10-19,HAL,38871.1
15205,2023-10-18,HAL,38754.3
15206,2023-10-17,HAL,38673.4
15207,2023-10-16,HAL,38062.4
15208,2023-10-13,HAL,38125.3
15209,2023-10-12,HAL,37496.3
15210,2023-10-11,HAL,37415.5
15211,2023-10-10,HAL,36975.2
15212,2023-10-09,HAL,37118.9
15213,2023-10-06,HAL,34764.8
15214,2023-10-05,HAL,34198.7
15215,2023-10-04,HAL,34387.4
15216,2023-10-03,HAL,35995.8
15217,2023-10-02,HAL,35735.2
15218,2023-09-29,HAL,36391.1
15219,2023-09-28,HAL,37550.2
15220,2023-09-27,HAL,37765.9
15221,2023-09-26,HAL,36651.7
15222,2023-09-25,HAL,36822.4
15223,2023-09-22,HAL,36507.9
15224,2023-09-21,HAL,36624.7
15225,2023-09-20,HAL,37101.0
15226,2023-09-19,HAL,37226.8
15227,2023-09-18,HAL,38314.0
15228,2023-09-15,HAL,37837.8
15229,2023-09-14,HAL,37927.6
15230,2023-09-13,HAL,37649.1
15231,2023-09-12,HAL,38062.4
15232,2023-09-11,HAL,37127.9
15233,2023-09-08,HAL,37092.0
15234,2023-09-07,HAL,36912.3
15235,2023-09-06,HAL,36732.6
15236,2023-09-05,HAL,36570.8
15237,2023-09-01,HAL,35771.1
15238,2023-08-31,HAL,34701.9
15239,2023-08-30,HAL,34962.4
15240,2023-08-29,HAL,34818.7
15241,2023-08-28,HAL,34782.7
15242,2023-08-25,HAL,34279.5
15243,2023-08-24,HAL,34360.4
15244,2023-08-23,HAL,34791.7
15245,2023-08-22,HAL,34665.9
15246,2023-08-21,HAL,35043.3
15247,2023-08-18,HAL,35402.7
15248,2023-08-17,HAL,35285.9
15249,2023-08-16,HAL,35303.9
15250,2023-08-15,HAL,35483.6
15251,2023-08-14,HAL,36220.4
15252,2023-08-11,HAL,36570.8
15253,2023-08-10,HAL,36265.3
15254,2023-08-09,HAL,36355.2
15255,2023-08-08,HAL,35744.2
15256,2023-08-07,HAL,35573.4
15257,2023-08-04,HAL,35537.5
15258,2023-08-03,HAL,35663.3
15259,2023-08-02,HAL,35070.3
15260,2023-08-01,HAL,35285.9
15261,2023-07-31,HAL,35115.2
15262,2023-07-28,HAL,34288.5
15263,2023-07-27,HAL,34081.9
15264,2023-07-26,HAL,34333.5
15265,2023-07-25,HAL,34662.3
15266,2023-07-24,HAL,34518.0
15267,2023-07-21,HAL,33327.1
15268,2023-07-20,HAL,32885.0
15269,2023-07-19,HAL,33390.2
15270,2023-07-18,HAL,34382.6
15271,2023-07-17,HAL,33706.0
15272,2023-07-14,HAL,33282.0
15273,2023-07-13,HAL,34057.9
15274,2023-07-12,HAL,34211.2
15275,2023-07-11,HAL,33850.4
15276,2023-07-10,HAL,32479.0
15277,2023-07-07,HAL,32100.1
15278,2023-07-06,HAL,29781.5
15279,2023-07-05,HAL,29952.9
15280,2023-07-03,HAL,30340.8
15281,2023-06-30,HAL,29763.4
15282,2023-06-29,HAL,29943.8
15283,2023-06-28,HAL,29375.5
15284,2023-06-27,HAL,29249.2
15285,2023-06-26,HAL,28572.5
15286,2023-06-23,HAL,27868.8
15287,2023-06-22,HAL,28211.6
15288,2023-06-21,HAL,28798.1
15289,2023-06-20,HAL,28401.1
15290,2023-06-16,HAL,29393.5
15291,2023-06-15,HAL,29510.8
15292,2023-06-14,HAL,28915.3
15293,2023-06-13,HAL,29501.8
15294,2023-06-12,HAL,28626.6
15295,2023-06-09,HAL,29177.0
15296,2023-06-08,HAL,29005.6
15297,2023-06-07,HAL,29366.4
15298,2023-06-06,HAL,28175.5
15299,2023-06-05,HAL,28112.4
15300,2023-06-02,HAL,28545.4
15301,2023-06-01,HAL,27065.8
15302,2023-05-31,HAL,25847.9
15303,2023-05-30,HAL,26822.3
15304,2023-05-26,HAL,27246.3
15305,2023-05-25,HAL,27354.5
15306,2023-05-24,HAL,27805.6
15307,2023-05-23,HAL,27589.1
15308,2023-05-22,HAL,27264.3
15309,2023-05-19,HAL,27219.2
15310,2023-05-18,HAL,26948.6
15311,2023-05-17,HAL,26109.5
15312,2023-05-16,HAL,25153.2
15313,2023-05-15,HAL,26253.9
15314,2023-05-12,HAL,25811.8
15315,2023-05-11,HAL,25703.5
15316,2023-05-10,HAL,26668.9
15317,2023-05-09,HAL,27156.1
15318,2023-05-08,HAL,27020.7
15319,2023-05-05,HAL,26957.6
15320,2023-05-04,HAL,26181.7
15321,2023-05-03,HAL,26299.0
15322,2023-05-02,HAL,26939.5
15323,2023-05-01,HAL,29366.4
15324,2023-04-28,HAL,29546.9
15325,2023-04-27,HAL,28870.2
15326,2023-04-26,HAL,28617.6
15327,2023-04-25,HAL,30060.7
15328,2023-04-24,HAL,31163.7
15329,2023-04-21,HAL,30196.3
15330,2023-04-20,HAL,30621.2
15331,2023-04-19,HAL,30838.2
15332,2023-04-18,HAL,30630.3
15333,2023-04-17,HAL,30232.5
15334,2023-04-14,HAL,30404.3
15335,2023-04-13,HAL,30567.0
15336,2023-04-12,HAL,30368.1
15337,2023-04-11,HAL,30494.7
15338,2023-04-10,HAL,29916.0
15339,2023-04-06,HAL,29572.5
15340,2023-04-05,HAL,29888.9
15341,2023-04-04,HAL,30042.6
15342,2023-04-03,HAL,30829.2
15343,2023-03-31,HAL,28605.1
15344,2023-03-30,HAL,28080.8
15345,2023-03-29,HAL,28342.9
15346,2023-03-28,HAL,28288.7
15347,2023-03-27,HAL,27646.8
15348,2023-03-24,HAL,26760.8
15349,2023-03-23,HAL,26598.1
15350,2023-03-22,HAL,27538.3
15351,2023-03-21,HAL,28876.4
15352,2023-03-20,HAL,27746.3
15353,2023-03-17,HAL,27077.2
15354,2023-03-16,HAL,28026.5
15355,2023-03-15,HAL,27493.1
15356,2023-03-14,HAL,30214.4
15357,2023-03-13,HAL,30178.2
15358,2023-03-10,HAL,31217.9
15359,2023-03-09,HAL,32158.2
15360,2023-03-08,HAL,33595.7
15361,2023-03-07,HAL,34219.5
15362,2023-03-06,HAL,35132.6
15363,2023-03-03,HAL,35159.7
15364,2023-03-02,HAL,34707.7
15365,2023-03-01,HAL,33912.1
15366,2023-02-28,HAL,32754.9
15367,2023-02-27,HAL,33613.7
15368,2023-02-24,HAL,33442.0
15369,2023-02-23,HAL,32754.9
15370,2023-02-22,HAL,32284.7
15371,2023-02-21,HAL,32908.6
15372,2023-02-17,HAL,32999.0
15373,2023-02-16,HAL,34879.5
15374,2023-02-15,HAL,34309.9
15375,2023-02-14,HAL,35223.0
15376,2023-02-13,HAL,35503.3
15377,2023-02-10,HAL,35277.2
15378,2023-02-09,HAL,34047.7
15379,2023-02-08,HAL,35512.3
15380,2023-02-07,HAL,35286.3
15381,2023-02-06,HAL,34787.3
15382,2023-02-03,HAL,35023.4
15383,2023-02-02,HAL,35014.3
15384,2023-02-01,HAL,37084.6
15385,2023-01-31,HAL,37429.7
15386,2023-01-30,HAL,36630.6
15387,2023-01-27,HAL,36794.1
15388,2023-01-26,HAL,37229.9
15389,2023-01-25,HAL,36349.1
15390,2023-01-24,HAL,36176.6
15391,2023-01-23,HAL,36839.5
15392,2023-01-20,HAL,36948.4
15393,2023-01-19,HAL,36494.4
15394,2023-01-18,HAL,36866.7
15395,2023-01-17,HAL,38619.2
15396,2023-01-13,HAL,38737.3
15397,2023-01-12,HAL,38292.3
15398,2023-01-11,HAL,37220.8
15399,2023-01-10,HAL,37175.4
15400,2023-01-09,HAL,36721.4
15401,2023-01-06,HAL,36512.6
15402,2023-01-05,HAL,35368.4
15403,2023-01-04,HAL,34896.2
15404,2023-01-03,HAL,34197.0
15405,2022-12-30,HAL,35731.6
15406,2022-12-29,HAL,35295.8
15407,2022-12-28,HAL,34578.4
15408,2022-12-27,HAL,35659.0
15409,2022-12-23,HAL,35495.5
15410,2022-12-22,HAL,34088.1
15411,2022-12-21,HAL,35077.8
15412,2022-12-20,HAL,33979.1
15413,2022-12-19,HAL,32744.2
15414,2022-12-16,HAL,32553.5
15415,2022-12-15,HAL,33316.2
15416,2022-12-14,HAL,33189.1
15417,2022-12-13,HAL,33597.7
15418,2022-12-12,HAL,31146.0
15419,2022-12-09,HAL,29974.6
15420,2022-12-08,HAL,31663.6
15421,2022-12-07,HAL,31827.0
15422,2022-12-06,HAL,32871.3
15423,2022-12-05,HAL,33434.3
15424,2022-12-02,HAL,35295.8
15425,2022-12-01,HAL,34405.9
15426,2022-11-30,HAL,34405.9
15427,2022-11-29,HAL,33743.0
15428,2022-11-28,HAL,32580.7
15429,2022-11-25,HAL,33016.6
15430,2022-11-23,HAL,33198.2
15431,2022-11-22,HAL,34006.4
15432,2022-11-21,HAL,32807.7
15433,2022-11-18,HAL,33334.4
15434,2022-11-17,HAL,34024.5
15435,2022-11-16,HAL,34369.6
15436,2022-11-15,HAL,35332.1
15437,2022-11-14,HAL,34551.2
15438,2022-11-11,HAL,35177.7
15439,2022-11-10,HAL,34333.2
15440,2022-11-09,HAL,33425.2
15441,2022-11-08,HAL,35749.8
15442,2022-11-07,HAL,35904.2
15443,2022-11-04,HAL,34941.6
15444,2022-11-03,HAL,33470.6
15445,2022-11-02,HAL,32499.0
15446,2022-11-01,HAL,33143.7
15447,2022-10-31,HAL,33071.1
15448,2022-10-28,HAL,32644.3
15449,2022-10-27,HAL,32934.9
15450,2022-10-26,HAL,33125.5
15451,2022-10-25,HAL,31724.9
15452,2022-10-24,HAL,31362.1
15453,2022-10-21,HAL,30727.3
15454,2022-10-20,HAL,28713.9
15455,2022-10-19,HAL,28985.9
15456,2022-10-18,HAL,27625.5
15457,2022-10-17,HAL,27199.3
15458,2022-10-14,HAL,26673.2
15459,2022-10-13,HAL,28215.0
15460,2022-10-12,HAL,27026.9
15461,2022-10-11,HAL,26809.3
15462,2022-10-10,HAL,26800.2
15463,2022-10-07,HAL,27580.2
15464,2022-10-06,HAL,27036.0
15465,2022-10-05,HAL,26519.1
15466,2022-10-04,HAL,25503.3
15467,2022-10-03,HAL,23925.2
15468,2022-09-30,HAL,22329.0
15469,2022-09-29,HAL,22347.1
15470,2022-09-28,HAL,22437.8
15471,2022-09-27,HAL,21549.0
15472,2022-09-26,HAL,21140.9
15473,2022-09-23,HAL,22292.7
15474,2022-09-22,HAL,24414.9
15475,2022-09-21,HAL,24560.1
15476,2022-09-20,HAL,25049.8
15477,2022-09-19,HAL,25730.0
15478,2022-09-16,HAL,25566.8
15479,2022-09-15,HAL,26664.2
15480,2022-09-14,HAL,27571.1
15481,2022-09-13,HAL,26437.4
15482,2022-09-12,HAL,27462.3
15483,2022-09-09,HAL,26900.0
15484,2022-09-08,HAL,25766.3
15485,2022-09-07,HAL,26011.2
15486,2022-09-06,HAL,26773.0
15487,2022-09-02,HAL,27217.4
15488,2022-09-01,HAL,26247.0
15489,2022-08-31,HAL,27326.2
15490,2022-08-30,HAL,27525.8
15491,2022-08-29,HAL,28931.5
15492,2022-08-26,HAL,28206.0
15493,2022-08-25,HAL,28904.3
15494,2022-08-24,HAL,28713.9
15495,2022-08-23,HAL,28314.8
15496,2022-08-22,HAL,26473.7
15497,2022-08-19,HAL,26655.1
15498,2022-08-18,HAL,27054.1
15499,2022-08-17,HAL,25575.8
15500,2022-08-16,HAL,25584.9
15501,2022-08-15,HAL,25820.7
15502,2022-08-12,HAL,26800.2
15503,2022-08-11,HAL,26818.3
15504,2022-08-10,HAL,25766.3
15505,2022-08-09,HAL,25675.6
15506,2022-08-08,HAL,25394.4
15507,2022-08-05,HAL,25204.0
15508,2022-08-04,HAL,24732.4
15509,2022-08-03,HAL,25784.4
15510,2022-08-02,HAL,25938.6
15511,2022-08-01,HAL,25566.8
15512,2022-07-29,HAL,26573.5
15513,2022-07-28,HAL,25974.9
15514,2022-07-27,HAL,26201.6
15515,2022-07-26,HAL,25430.7
15516,2022-07-25,HAL,25775.4
15517,2022-07-22,HAL,24904.7
15518,2022-07-21,HAL,25381.6
15519,2022-07-20,HAL,26391.8
15520,2022-07-19,HAL,26572.2
15521,2022-07-18,HAL,26022.0
15522,2022-07-15,HAL,25129.0
15523,2022-07-14,HAL,24660.0
15524,2022-07-13,HAL,25525.9
15525,2022-07-12,HAL,25796.5
15526,2022-07-11,HAL,26482.0
15527,2022-07-08,HAL,26915.0
15528,2022-07-07,HAL,26960.1
15529,2022-07-06,HAL,25625.1
15530,2022-07-05,HAL,26058.1
15531,2022-07-01,HAL,28349.1
15532,2022-06-30,HAL,28286.0
15533,2022-06-29,HAL,29025.6
15534,2022-06-28,HAL,29936.6
15535,2022-06-27,HAL,29070.7
15536,2022-06-24,HAL,27916.2
15537,2022-06-23,HAL,27095.4
15538,2022-06-22,HAL,28944.4
15539,2022-06-21,HAL,30261.3
15540,2022-06-17,HAL,28583.6
15541,2022-06-16,HAL,30189.1
15542,2022-06-15,HAL,32119.4
15543,2022-06-14,HAL,33075.5
15544,2022-06-13,HAL,33851.2
15545,2022-06-10,HAL,36521.0
15546,2022-06-09,HAL,38072.4
15547,2022-06-08,HAL,38757.9
15548,2022-06-07,HAL,38361.0
15549,2022-06-06,HAL,37269.6
15550,2022-06-03,HAL,37837.9
15551,2022-06-02,HAL,37017.1
15552,2022-06-01,HAL,37341.8
15553,2022-05-31,HAL,36530.0
15554,2022-05-27,HAL,37305.7
15555,2022-05-26,HAL,36223.4
15556,2022-05-25,HAL,34978.6
15557,2022-05-24,HAL,34708.0
15558,2022-05-23,HAL,34572.7
15559,2022-05-20,HAL,33102.5
15560,2022-05-19,HAL,32525.3
15561,2022-05-18,HAL,32471.1
15562,2022-05-17,HAL,34166.8
15563,2022-05-16,HAL,33887.2
15564,2022-05-13,HAL,32561.3
15565,2022-05-12,HAL,31172.3
15566,2022-05-11,HAL,31289.5
15567,2022-05-10,HAL,30937.8
15568,2022-05-09,HAL,30089.9
15569,2022-05-06,HAL,33688.8
15570,2022-05-05,HAL,33093.5
15571,2022-05-04,HAL,34347.2
15572,2022-05-03,HAL,33075.5
15573,2022-05-02,HAL,32435.1
15574,2022-04-29,HAL,32128.4
15575,2022-04-28,HAL,33120.6
15576,2022-04-27,HAL,32417.0
15577,2022-04-26,HAL,31677.4
15578,2022-04-25,HAL,31866.8
15579,2022-04-22,HAL,33995.5
15580,2022-04-21,HAL,34999.4
15581,2022-04-20,HAL,35583.4
15582,2022-04-19,HAL,37120.0
15583,2022-04-18,HAL,37416.5
15584,2022-04-14,HAL,36625.8
15585,2022-04-13,HAL,36113.6
15586,2022-04-12,HAL,35520.5
15587,2022-04-11,HAL,35098.2
15588,2022-04-08,HAL,35888.9
15589,2022-04-07,HAL,33921.1
15590,2022-04-06,HAL,33561.6
15591,2022-04-05,HAL,33723.4
15592,2022-04-04,HAL,34837.6
15593,2022-04-01,HAL,34666.9
15594,2022-03-31,HAL,34028.9
15595,2022-03-30,HAL,34613.0
15596,2022-03-29,HAL,34010.9
15597,2022-03-28,HAL,33534.7
15598,2022-03-25,HAL,34954.4
15599,2022-03-24,HAL,33858.2
15600,2022-03-23,HAL,34208.6
15601,2022-03-22,HAL,33328.0
15602,2022-03-21,HAL,33768.3
15603,2022-03-18,HAL,32384.5
15604,2022-03-17,HAL,32249.7
15605,2022-03-16,HAL,30551.4
15606,2022-03-15,HAL,31270.3
15607,2022-03-14,HAL,32672.1
15608,2022-03-11,HAL,33615.6
15609,2022-03-10,HAL,34100.8
15610,2022-03-09,HAL,31306.2
15611,2022-03-08,HAL,33031.5
15612,2022-03-07,HAL,32564.2
15613,2022-03-04,HAL,30668.2
15614,2022-03-03,HAL,29967.4
15615,2022-03-02,HAL,29590.0
15616,2022-03-01,HAL,28853.1
15617,2022-02-28,HAL,30129.1
15618,2022-02-25,HAL,29230.5
15619,2022-02-24,HAL,28278.0
15620,2022-02-23,HAL,28466.7
15621,2022-02-22,HAL,28269.1
15622,2022-02-18,HAL,28987.9
15623,2022-02-17,HAL,29625.9
15624,2022-02-16,HAL,30165.0
15625,2022-02-15,HAL,29221.5
15626,2022-02-14,HAL,29077.8
15627,2022-02-11,HAL,30120.1
15628,2022-02-10,HAL,29122.7
15629,2022-02-09,HAL,29338.4
15630,2022-02-08,HAL,28538.6
15631,2022-02-07,HAL,29212.6
15632,2022-02-04,HAL,28700.4
15633,2022-02-03,HAL,27945.5
15634,2022-02-02,HAL,28115.6
15635,2022-02-01,HAL,28079.8
15636,2022-01-31,HAL,27515.9
15637,2022-01-28,HAL,28070.8
15638,2022-01-27,HAL,27596.4
15639,2022-01-26,HAL,27569.6
15640,2022-01-25,HAL,27381.6
15641,2022-01-24,HAL,25591.4
15642,2022-01-21,HAL,24651.5
15643,2022-01-20,HAL,25188.6
15644,2022-01-19,HAL,25403.4
15645,2022-01-18,HAL,25600.3
15646,2022-01-14,HAL,25725.6
15647,2022-01-13,HAL,25000.6
15648,2022-01-12,HAL,24562.0
15649,2022-01-11,HAL,24383.0
15650,2022-01-10,HAL,23138.8
15651,2022-01-07,HAL,23290.9
15652,2022-01-06,HAL,22923.9
15653,2022-01-05,HAL,22539.0
15654,2022-01-04,HAL,22762.8
15655,2022-01-03,HAL,21473.8
15656,2021-12-31,HAL,20471.3
15657,2021-12-30,HAL,20372.8
15658,2021-12-29,HAL,20534.0
15659,2021-12-28,HAL,20632.4
15660,2021-12-27,HAL,20739.8
15661,2021-12-23,HAL,20328.1
15662,2021-12-22,HAL,20346.0
15663,2021-12-21,HAL,20283.3
15664,2021-12-20,HAL,19513.5
15665,2021-12-17,HAL,19791.0
15666,2021-12-16,HAL,20193.8
15667,2021-12-15,HAL,19934.2
15668,2021-12-14,HAL,20122.2
15669,2021-12-13,HAL,20328.1
15670,2021-12-10,HAL,21420.1
15671,2021-12-09,HAL,21026.3
15672,2021-12-08,HAL,21294.8
15673,2021-12-07,HAL,20945.7
15674,2021-12-06,HAL,20211.7
15675,2021-12-03,HAL,19692.6
15676,2021-12-02,HAL,19710.5
15677,2021-12-01,HAL,18931.7
15678,2021-11-30,HAL,19325.6
15679,2021-11-29,HAL,19916.3
15680,2021-11-26,HAL,19379.3
15681,2021-11-24,HAL,20784.6
15682,2021-11-23,HAL,20560.8
15683,2021-11-22,HAL,19952.1
15684,2021-11-19,HAL,19728.4
15685,2021-11-18,HAL,20372.8
15686,2021-11-17,HAL,20560.8
15687,2021-11-16,HAL,21133.7
15688,2021-11-15,HAL,20945.7
15689,2021-11-12,HAL,21097.9
15690,2021-11-11,HAL,21232.2
15691,2021-11-10,HAL,21330.6
15692,2021-11-09,HAL,22449.5
15693,2021-11-08,HAL,22485.3
15694,2021-11-05,HAL,22100.4
15695,2021-11-04,HAL,21948.2
15696,2021-11-03,HAL,22127.3
15697,2021-11-02,HAL,22718.0
15698,2021-11-01,HAL,22897.1
15699,2021-10-29,HAL,22369.0
15700,2021-10-28,HAL,22923.9
15701,2021-10-27,HAL,22485.3
15702,2021-10-26,HAL,23416.2
15703,2021-10-25,HAL,23469.9
15704,2021-10-22,HAL,23174.6
15705,2021-10-21,HAL,22574.2
15706,2021-10-20,HAL,23562.6
15707,2021-10-19,HAL,23242.0
15708,2021-10-18,HAL,23161.9
15709,2021-10-15,HAL,23161.9
15710,2021-10-14,HAL,22084.4
15711,2021-10-13,HAL,21808.3
15712,2021-10-12,HAL,21808.3
15713,2021-10-11,HAL,21977.5
15714,2021-10-08,HAL,21318.6
