Date,XOM,CVX,COP,SLB,EOG,MPC,PSX,VLO,WMB,BKR,OXY,HES,HAL,KMI,MRO,PXD,APA,DVN,FANG,FTI,HFC,NOV,COG,MUR,NBLX,OKE,HP,NBR,PDCE,MTDR,RIG,SWN,AR,CHK,CNX,CRK,CDEV,SM,RRC,QEP,GPOR,CLR,WLL,OAS,LPI,CPE,SBOW,REI,TPL,OVV,WES,PAA,PSXP,DCP,HESM,ENLC,ETRN,AM
2022-11-11,113.94999694824219,186.4600067138672,133.9600067138672,54.81999969482422,147.11000061035156,121.2300033569336,111.30000305175781,133.9600067138672,34.08000183105469,31.020000457763672,74.33000183105469,145.5800018310547,38.7400016784668,18.690000534057617,32.880001068115234,255.6300048828125,48.7599983215332,71.80000305175781,164.35000610351562,11.819999694824219,,23.56999969482422,,50.72999954223633,,64.6500015258789,52.209999084472656,176.9600067138672,,70.2699966430664,4.420000076293945,6.989999771118164,37.2400016784668,102.43000030517578,18.479999542236328,18.600000381469727,,46.7599983215332,29.020000457763672,,87.58999633789062,,,,,45.5,36.27000045776367,3.200000047683716,2675.97998046875,57.59000015258789,28.3799991607666,12.319999694824219,,,28.90999984741211,12.020000457763672,8.319999694824219,11.180000305175781
2022-11-14,113.37000274658203,186.5500030517578,133.02999877929688,54.06999969482422,146.17999267578125,120.52999877929688,110.26000213623047,136.8000030517578,33.77000045776367,30.25,73.27999877929688,145.50999450683594,38.04999923706055,18.530000686645508,32.5,255.44000244140625,47.209999084472656,71.5,163.57000732421875,11.699999809265137,,23.200000762939453,,49.0,,64.37999725341797,51.5,172.77999877929688,,69.29000091552734,4.429999828338623,6.929999828338623,36.119998931884766,99.19000244140625,18.1299991607666,18.280000686645508,,46.040000915527344,28.5,,85.26000213623047,,,,,43.2400016784668,34.34000015258789,3.0799999237060547,2639.840087890625,55.689998626708984,28.010000228881836,12.229999542236328,,,28.68000030517578,12.109999656677246,8.210000038146973,11.100000381469727
2022-11-15,114.12999725341797,188.0500030517578,134.08999633789062,54.66999816894531,147.3000030517578,120.0,111.11000061035156,140.7100067138672,33.900001525878906,30.889999389648438,74.43000030517578,149.44000244140625,38.90999984741211,18.65999984741211,32.939998626708984,262.3900146484375,49.040000915527344,73.62000274658203,167.02999877929688,12.350000381469727,,23.670000076293945,,49.470001220703125,,65.25,52.93000030517578,178.47000122070312,,71.30000305175781,4.449999809265137,7.119999885559082,37.34000015258789,102.27999877929688,18.5,18.719999313354492,,47.619998931884766,29.360000610351562,,85.83000183105469,,,,,44.58000183105469,35.47999954223633,3.1600000858306885,2699.89990234375,58.47999954223633,27.440000534057617,12.3100004196167,,,28.600000381469727,12.279999732971191,8.25,11.199999809265137
2022-11-16,112.91000366210938,184.99000549316406,129.24000549316406,52.9900016784668,143.4499969482422,119.86000061035156,107.68000030517578,135.52999877929688,33.77000045776367,30.229999542236328,71.93000030517578,146.6999969482422,37.849998474121094,18.40999984741211,31.450000762939453,254.11000061035156,47.43000030517578,71.33999633789062,158.97999572753906,12.329999923706055,,23.1299991607666,,48.09000015258789,,64.70999908447266,51.77000045776367,173.77999877929688,,69.08000183105469,4.28000020980835,6.75,35.439998626708984,99.56999969482422,18.100000381469727,18.110000610351562,,45.77000045776367,28.110000610351562,,82.5199966430664,,,,,42.79999923706055,34.06999969482422,3.0,2626.06005859375,55.20000076293945,27.989999771118164,12.1899995803833,,,28.5,12.390000343322754,8.149999618530273,11.100000381469727
2022-11-17,113.05999755859375,184.08999633789062,131.19000244140625,52.83000183105469,144.49000549316406,120.4000015258789,109.7300033569336,137.91000366210938,33.099998474121094,29.829999923706055,71.45999908447266,146.6699981689453,37.470001220703125,18.299999237060547,31.299999237060547,256.55999755859375,46.939998626708984,70.98999786376953,161.77999877929688,12.390000343322754,,22.979999542236328,,48.119998931884766,,63.599998474121094,52.060001373291016,170.61000061035156,,68.7699966430664,4.21999979019165,6.730000019073486,35.29999923706055,99.87999725341797,18.34000015258789,17.940000534057617,,45.15999984741211,28.43000030517578,,84.05999755859375,,,,,42.52000045776367,34.7599983215332,2.9800000190734863,2646.580078125,54.439998626708984,27.5,12.180000305175781,,,28.360000610351562,12.350000381469727,7.940000057220459,10.90999984741211
2022-11-18,112.08000183105469,182.99000549316406,128.58999633789062,53.439998626708984,141.02000427246094,121.18000030517578,108.98999786376953,137.6199951171875,33.400001525878906,29.1299991607666,71.25,143.99000549316406,36.709999084472656,18.420000076293945,30.799999237060547,249.94000244140625,46.34000015258789,69.62000274658203,156.22000122070312,11.960000038146973,,22.649999618530273,,47.2599983215332,,64.47000122070312,53.70000076293945,170.11000061035156,,67.68000030517578,4.139999866485596,6.639999866485596,34.16999816894531,98.86000061035156,17.979999542236328,17.59000015258789,,44.400001525878906,28.200000762939453,,83.04000091552734,,,,,42.33000183105469,34.0,2.9100000858306885,2703.889892578125,54.459999084472656,27.65999984741211,12.34000015258789,,,28.6299991607666,12.630000114440918,7.980000019073486,10.949999809265137
2022-11-21,110.97000122070312,181.24000549316406,125.48999786376953,52.27000045776367,139.86000061035156,120.30999755859375,109.02999877929688,135.9600067138672,33.150001525878906,28.719999313354492,69.58999633789062,140.9199981689453,36.130001068115234,18.280000686645508,30.040000915527344,244.50999450683594,45.27000045776367,67.19000244140625,149.99000549316406,11.800000190734863,,22.270000457763672,,46.040000915527344,,63.20000076293945,51.2400016784668,156.55999755859375,,66.1500015258789,4.0,6.78000020980835,34.349998474121094,98.08000183105469,17.610000610351562,18.3700008392334,,42.72999954223633,28.209999084472656,,82.56999969482422,,,,,40.900001525878906,34.22999954223633,2.799999952316284,2527.340087890625,53.66999816894531,27.239999771118164,12.149999618530273,,,28.790000915527344,12.319999694824219,7.699999809265137,10.640000343322754
2022-11-22,114.18000030517578,185.88999938964844,129.97999572753906,53.63999938964844,144.32000732421875,126.5999984741211,112.29000091552734,141.97999572753906,34.209999084472656,29.489999771118164,72.7699966430664,148.11000061035156,37.45000076293945,18.719999313354492,31.190000534057617,251.0800018310547,47.779998779296875,68.56999969482422,151.44000244140625,12.270000457763672,,22.950000762939453,,48.02000045776367,,65.41999816894531,53.88999938964844,163.2100067138672,,68.93000030517578,4.090000152587891,7.179999828338623,36.61000061035156,102.18000030517578,18.260000228881836,19.1200008392334,,44.61000061035156,30.219999313354492,,82.94999694824219,,,,,43.09000015258789,35.91999816894531,2.890000104904175,2636.81005859375,55.81999969482422,27.469999313354492,12.420000076293945,,,29.649999618530273,12.829999923706055,8.180000305175781,11.109999656677246
2022-11-23,113.61000061035156,184.24000549316406,126.73999786376953,51.41999816894531,142.64999389648438,125.5999984741211,110.70999908447266,139.2100067138672,33.83000183105469,28.829999923706055,71.12000274658203,144.89999389648438,36.560001373291016,18.649999618530273,30.649999618530273,254.3699951171875,46.779998779296875,67.80000305175781,149.99000549316406,12.130000114440918,,22.459999084472656,,47.45000076293945,,65.62000274658203,51.779998779296875,156.8699951171875,,66.73999786376953,4.070000171661377,7.21999979019165,37.540000915527344,103.45999908447266,18.110000610351562,19.239999771118164,,43.7400016784668,29.770000457763672,,81.51000213623047,,,,,42.18000030517578,35.54999923706055,2.809999942779541,2576.7900390625,55.189998626708984,26.510000228881836,12.270000457763672,,,29.899999618530273,12.59000015258789,8.010000228881836,11.020000457763672
2022-11-25,113.20999908447266,183.6999969482422,126.80999755859375,50.83000183105469,142.63999938964844,125.19999694824219,110.77999877929688,138.39999389648438,33.900001525878906,28.5,70.27999877929688,144.75999450683594,36.36000061035156,18.6299991607666,30.3799991607666,254.13999938964844,46.43000030517578,68.3499984741211,149.32000732421875,12.100000381469727,,22.219999313354492,,47.529998779296875,,65.41999816894531,50.459999084472656,154.3699951171875,,66.54000091552734,4.059999942779541,7.159999847412109,37.27000045776367,102.94000244140625,18.170000076293945,18.899999618530273,,43.70000076293945,29.6200008392334,,81.9800033569336,,,,,42.38999938964844,35.689998626708984,2.799999952316284,2603.22998046875,55.13999938964844,26.989999771118164,12.270000457763672,,,29.600000381469727,12.630000114440918,8.109999656677246,11.0600004196167
